forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
0;8;96;0;0;1;60;6144;131072;write;38.70424;130752.0;3378.23423
0;8;96;0;0;1;60;6144;131072;write;60.67482;41298.0;680.64482
0;8;384;0;0;1;60;32;131072;write;52.83599;131064.0;2480.58209
0;16;768;0;0;1;60;8192;131072;write;10.38027;129024.0;12429.72939
0;32;1536;1;1;1;60;1024;131072;write;111.95584;3581.0;31.98583
0;32;1536;1;0;1;60;32;131072;write;75.24238;1930.8125;25.66124
0;8;96;1;0;1;60;512;131072;write;60.4848;3503.0;57.91538
0;8;96;1;0;1;60;512;131072;write;60.60956;2832.0;46.7253
0;32;1536;1;1;1;60;4096;131072;write;129.00951;10780.0;83.55973
0;8;384;0;0;1;60;6144;131072;write;13.15472;129024.0;9808.19232
0;32;768;1;0;1;60;1024;131072;write;79.99388;2895.0;36.19027
0;32;768;1;0;1;60;1024;131072;write;69.30295;2586.0;37.31443
0;16;192;1;1;1;60;512;131072;write;66.4267;927.5;13.96276
0;16;192;1;1;1;60;512;131072;write;62.79083;1097.5;17.47867
0;32;768;1;0;1;60;6144;131072;write;94.13188;9216.0;97.9052
0;32;768;1;0;1;60;6144;131072;write;107.1399;10518.0;98.17071
0;8;96;1;1;1;60;8192;131072;write;65.04977;9976.0;153.3595
0;8;96;1;1;1;60;8192;131072;write;65.41763;7528.0;115.07601
0;16;384;0;0;1;60;32;131072;write;60.04528;10097.125;168.1585
0;16;384;0;0;1;60;32;131072;write;60.59542;44492.9375;734.26234
0;16;192;1;0;1;60;4096;131072;write;68.25619;6688.0;97.98379
0;16;192;1;0;1;60;4096;131072;write;66.37166;8412.0;126.74083
0;16;192;0;0;1;60;32;131072;write;60.10032;11220.34375;186.69357
0;16;192;0;0;1;60;32;131072;write;61.65925;128101.75;2077.57553
0;32;1536;0;0;1;60;32;131072;write;60.26421;130638.6875;2167.76577
0;16;384;1;1;1;60;8192;131072;write;67.67643;9152.0;135.23171
0;16;384;1;1;1;60;8192;131072;write;81.42696;10192.0;125.16739
0;32;384;0;0;1;60;32;131072;write;60.03173;12745.46875;212.31221
0;32;384;0;0;1;60;32;131072;write;60.13522;87591.1875;1456.5706
0;16;192;1;1;1;60;1024;131072;write;64.21606;2236.0;34.81995
0;16;192;1;1;1;60;1024;131072;write;63.59818;3380.0;53.14617
0;16;192;0;0;1;60;6144;131072;write;61.04375;42702.0;699.53107
