forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
1;8;384;1;0;1;60;6144;131072;write;65.67938;8982.0;136.75525
2;32;1536;1;1;1;60;6144;131072;write;92.56838;13830.0;149.40307
4;16;768;1;0;1;60;1024;131072;write;64.25523;5780.0;89.95376
1;32;768;1;0;1;60;512;131072;write;61.16142;2287.5;37.40103
2;8;96;1;1;1;60;4096;131072;write;62.55095;8072.0;129.0468
8;32;1536;0;0;1;60;6144;131072;write;27.82298;129024.0;4637.31849
8;16;768;1;0;1;60;128;131072;write;60.33961;13846.5;229.47614
1;16;192;1;0;1;60;8192;131072;write;65.53483;8584.0;130.98377
1;32;768;1;1;1;60;8192;131072;write;84.06774;12344.0;146.83396
8;16;384;0;0;1;60;6144;131072;write;24.40931;129024.0;5285.85284
8;32;384;1;1;1;60;4096;131072;write;70.63599;6656.0;94.22958
2;32;1536;1;0;1;60;6144;131072;write;95.42003;18324.0;192.03514
1;32;1536;1;1;1;60;32;131072;write;60.27152;7398.65625;122.75542
8;16;768;1;0;1;60;512;131072;write;62.85108;2785.0;44.3111
8;32;384;1;1;1;60;8192;131072;write;72.48925;10288.0;141.92449
8;16;768;1;1;1;60;1024;131072;write;73.16326;3579.0;48.918
1;16;768;1;1;1;60;32;131072;write;60.12732;8179.46875;136.03582
2;8;96;1;1;1;60;6144;131072;write;64.61846;6522.0;100.93092
8;32;1536;0;0;1;60;32;131072;write;60.35363;79885.84375;1323.62954
1;32;1536;1;1;1;60;6144;131072;write;73.55526;9312.0;126.59869
2;8;384;1;0;1;60;1024;131072;write;65.16972;4108.0;63.03541
8;32;768;0;0;1;60;512;131072;write;60.26908;67693.5;1123.18795
1;16;192;0;0;1;60;512;131072;write;60.55049;8701.0;143.69825
2;16;192;0;0;1;60;512;131072;write;60.48281;15722.5;259.94989
2;8;192;1;1;1;60;4096;131072;write;64.93561;7764.0;119.56459
1;16;768;1;0;1;60;6144;131072;write;83.0087;9216.0;111.0245
2;8;96;1;0;1;60;512;131072;write;62.18651;2860.0;45.99068
8;16;768;1;1;1;60;4096;131072;write;78.03268;8244.0;105.64805
8;8;384;1;1;1;60;4096;131072;write;71.80556;5780.0;80.49516
1;8;96;1;0;1;60;512;131072;write;60.75957;4283.0;70.49095
1;32;384;1;1;1;60;8192;131072;write;67.63274;9080.0;134.2545
2;8;192;0;0;1;60;32;131072;write;60.06022;21241.15625;353.66428
4;8;96;1;0;1;60;512;131072;write;60.69619;2153.5;35.47999
2;16;384;1;0;1;60;6144;131072;write;72.85509;13236.0;181.6757
8;8;96;1;0;1;60;8192;131072;write;64.55076;10040.0;155.53651
8;32;1536;1;0;1;60;6144;131072;write;103.6019;16650.0;160.71134
2;8;96;0;0;1;60;1024;131072;write;60.23739;30557.0;507.27626
8;32;384;1;0;1;60;8192;131072;write;73.06248;12720.0;174.09758
1;32;768;1;1;1;60;512;131072;write;62.17543;3787.0;60.90831
4;16;768;1;0;1;60;4096;131072;write;72.33786;10832.0;149.74179
4;32;1536;1;0;1;60;128;131072;write;60.31608;4960.375;82.23967
1;16;768;1;0;1;60;32;131072;write;60.12452;5793.1875;96.35316
1;16;192;1;1;1;60;6144;131072;write;65.82152;6156.0;93.52564
1;32;384;1;0;1;60;8192;131072;write;62.67935;15280.0;243.78046
1;16;768;0;0;1;60;4096;131072;write;82.0789;27584.0;336.06688
2;32;768;0;0;1;60;4096;131072;write;62.24582;62576.0;1005.30441
8;8;384;1;1;1;60;8192;131072;write;74.64205;10048.0;134.6158
2;8;96;1;1;1;60;512;131072;write;60.62085;1587.0;26.17911
4;8;384;1;1;1;60;4096;131072;write;73.78337;4480.0;60.71829
2;8;384;1;0;1;60;32;131072;write;60.2336;4410.3125;73.22014
4;8;96;1;1;1;60;1024;131072;write;62.52784;1530.0;24.4691
4;32;384;1;1;1;60;8192;131072;write;73.81391;12064.0;163.43802
2;16;384;0;0;1;60;512;131072;write;60.55977;16001.0;264.21829
2;16;768;1;1;1;60;128;131072;write;60.29882;16652.625;276.16834
4;8;96;1;0;1;60;6144;131072;write;68.4055;4446.0;64.99478
8;16;384;1;1;1;60;512;131072;write;65.26553;1257.0;19.25978
8;16;384;0;0;1;60;4096;131072;write;27.97126;130560.0;4667.64742
2;32;384;1;0;1;60;1024;131072;write;63.89033;4510.0;70.58971
1;16;192;0;0;1;60;128;131072;write;60.2361;36709.0;609.41862
4;32;384;0;0;1;60;128;131072;write;58.13236;131040.0;2254.16605
4;8;96;1;0;1;60;32;131072;write;60.20035;7021.5625;116.63656
1;16;192;1;0;1;60;8192;131072;write;67.51636;8664.0;128.32446
8;16;384;0;0;1;60;1024;131072;write;60.23756;114794.0;1905.68812
4;16;192;1;1;1;60;8192;131072;write;68.31562;7384.0;108.08656
4;16;768;1;0;1;60;128;131072;write;60.18619;4030.5;66.96719
2;8;96;1;0;1;60;4096;131072;write;62.76716;8672.0;138.16143
2;16;768;1;1;1;60;6144;131072;write;76.55561;11436.0;149.38161
2;32;384;1;1;1;60;8192;131072;write;73.668;14520.0;197.10051
1;8;192;0;0;1;60;8192;131072;write;60.808;50840.0;836.07418
2;8;96;1;0;1;60;32;131072;write;60.02076;9830.21875;163.78032
2;16;384;1;0;1;60;4096;131072;write;67.45356;5824.0;86.34089
1;8;96;0;0;1;60;6144;131072;write;60.50549;37692.0;622.95178
4;32;1536;1;1;1;60;8192;131072;write;108.66734;24480.0;225.27468
2;16;192;1;0;1;60;32;131072;write;60.04149;15157.21875;252.44575
4;32;384;1;1;1;60;512;131072;write;65.55051;988.5;15.07997
1;8;384;0;0;1;60;32;131072;write;60.05776;5977.375;99.5271
4;32;768;1;1;1;60;1024;131072;write;72.027;3438.0;47.7321
8;32;1536;0;0;1;60;4096;131072;write;37.59051;129024.0;3432.3554
1;16;768;0;0;1;60;8192;131072;write;66.92464;48560.0;725.5923
1;32;1536;1;1;1;60;1024;131072;write;72.17289;7640.0;105.85692
8;32;1536;0;0;1;60;8192;131072;write;23.84934;122880.0;5152.34456
8;8;192;1;1;1;60;8192;131072;write;71.9083;10080.0;140.17853
8;8;192;1;1;1;60;6144;131072;write;68.78223;6588.0;95.78056
4;32;768;1;0;1;60;4096;131072;write;76.12236;11052.0;145.1873
2;8;96;0;0;1;60;8192;131072;write;60.32547;113128.0;1875.29414
4;8;384;0;0;1;60;32;131072;write;60.04143;41722.1875;694.89002
4;16;192;0;0;1;60;4096;131072;write;61.31418;125248.0;2042.72499
2;32;1536;0;0;1;60;6144;131072;write;66.63202;59460.0;892.36374
1;32;1536;1;0;1;60;32;131072;write;60.13107;655.1875;10.89599
1;8;96;1;0;1;60;512;131072;write;60.62691;3191.0;52.6334
2;8;192;1;1;1;60;32;131072;write;60.09331;6831.96875;113.68934
8;8;384;1;0;1;60;1024;131072;write;64.4508;4158.0;64.51433
8;8;384;1;0;1;60;512;131072;write;62.14313;2897.5;46.62623
2;32;384;1;1;1;60;4096;131072;write;70.09418;8040.0;114.70282
8;16;384;1;1;1;60;4096;131072;write;72.20432;6852.0;94.89737
2;8;384;0;0;1;60;6144;131072;write;61.09987;86646.0;1418.10439
2;32;768;1;0;1;60;4096;131072;write;77.02;12068.0;156.68658
4;32;1536;1;0;1;60;32;131072;write;60.14321;3303.65625;54.92983
8;32;768;0;0;1;60;6144;131072;write;39.50522;129024.0;3265.99881
8;32;384;0;0;1;60;32;131072;write;60.28221;76751.625;1273.20521
8;8;384;1;1;1;60;32;131072;write;60.06325;6188.71875;103.0367
1;32;1536;1;1;1;60;4096;131072;write;103.90971;12288.0;118.25651
1;8;384;0;0;1;60;6144;131072;write;61.08234;34044.0;557.34604
2;8;192;1;0;1;60;4096;131072;write;65.7861;9276.0;141.00243
8;8;192;1;0;1;60;1024;131072;write;61.36079;3700.0;60.29909
2;32;768;1;0;1;60;8192;131072;write;63.84394;12272.0;192.21871
1;32;768;1;0;1;60;1024;131072;write;63.1013;3834.0;60.75945
2;32;768;0;0;1;60;8192;131072;write;61.90211;109040.0;1761.49086
8;32;384;0;0;1;60;128;131072;write;46.5978;131040.0;2812.15021
1;16;192;1;1;1;60;512;131072;write;60.87841;1839.0;30.20776
1;32;768;1;0;1;60;6144;131072;write;87.56565;9288.0;106.06899
2;32;384;1;0;1;60;512;131072;write;61.42993;4794.5;78.04828
1;8;96;1;1;1;60;8192;131072;write;66.37458;6904.0;104.01572
4;8;384;1;0;1;60;512;131072;write;65.41113;1068.0;16.3275
2;32;768;0;0;1;60;4096;131072;write;61.93377;62688.0;1012.17799
2;8;96;1;1;1;60;512;131072;write;60.57038;3351.0;55.32408
4;16;768;1;0;1;60;4096;131072;write;80.15372;13928.0;173.76611
4;8;96;1;0;1;60;32;131072;write;60.06341;14231.1875;236.93605
8;16;192;0;0;1;60;8192;131072;write;25.225;130560.0;5175.81783
8;32;768;0;0;1;60;4096;131072;write;49.53913;129024.0;2604.48663
8;32;384;0;0;1;60;1024;131072;write;60.83539;90416.0;1486.24016
1;16;384;0;0;1;60;32;131072;write;60.1245;6069.78125;100.95354
1;16;192;1;0;1;60;4096;131072;write;65.81414;6148.0;93.41457
2;16;768;1;1;1;60;512;131072;write;64.53216;2240.0;34.71137
2;16;768;0;0;1;60;4096;131072;write;62.31619;64284.0;1031.57786
2;16;192;0;0;1;60;4096;131072;write;60.50604;68000.0;1123.85473
8;32;768;1;0;1;60;128;131072;write;60.53555;6326.75;104.51297
2;8;384;0;0;1;60;1024;131072;write;60.56384;26719.0;441.17081
1;16;192;0;0;1;60;32;131072;write;60.01922;10128.53125;168.75479
8;32;1536;1;1;1;60;512;131072;write;77.47281;2096.0;27.05465
4;32;384;1;1;1;60;1024;131072;write;64.44697;3131.0;48.58258
1;32;1536;0;0;1;60;32;131072;write;60.09568;4411.96875;73.41574
2;32;768;1;0;1;60;1024;131072;write;67.15136;6732.0;100.25114
2;32;384;1;0;1;60;32;131072;write;60.12443;7767.9375;129.1977
1;16;384;1;1;1;60;8192;131072;write;61.18952;12272.0;200.55723
8;32;768;0;0;1;60;8192;131072;write;20.15343;129024.0;6402.08702
4;8;96;0;0;1;60;1024;131072;write;62.04964;39942.0;643.71039
1;32;384;0;0;1;60;32;131072;write;60.0651;8304.84375;138.26405
4;32;1536;1;0;1;60;6144;131072;write;113.68453;15810.0;139.06905
4;16;192;0;0;1;60;512;131072;write;60.12283;37193.0;618.61695
8;8;192;1;0;1;60;8192;131072;write;68.2778;8664.0;126.89337
4;32;384;0;0;1;60;1024;131072;write;60.32071;58376.0;967.76051
4;32;384;1;1;1;60;32;131072;write;60.0718;8391.65625;139.69377
2;8;96;1;1;1;60;32;131072;write;60.01054;7541.4375;125.66855
4;8;384;1;1;1;60;8192;131072;write;73.1314;6928.0;94.73358
8;16;192;1;0;1;60;8192;131072;write;69.93622;8032.0;114.8475
1;16;192;1;1;1;60;1024;131072;write;61.89935;3105.0;50.16208
1;16;192;0;0;1;60;6144;131072;write;61.18253;35982.0;588.10908
4;8;96;1;1;1;60;6144;131072;write;66.45018;4638.0;69.79665
8;8;192;0;0;1;60;4096;131072;write;34.59136;130560.0;3774.3524
2;8;192;1;0;1;60;128;131072;write;60.18026;18067.25;300.21887
8;16;768;0;0;1;60;1024;131072;write;60.63954;89970.0;1483.68551
2;8;96;1;1;1;60;6144;131072;write;63.84131;7098.0;111.18192
8;16;768;0;0;1;60;4096;131072;write;35.07214;129024.0;3678.81694
8;32;1536;1;1;1;60;1024;131072;write;74.16095;4409.0;59.45178
4;8;96;0;0;1;60;512;131072;write;60.09265;33825.0;562.8808
2;16;384;1;1;1;60;128;131072;write;60.08871;14674.75;244.2181
8;16;768;0;0;1;60;512;131072;write;60.28903;59710.0;990.39576
4;32;1536;1;1;1;60;512;131072;write;69.72141;3737.0;53.59903
